"CODE_SET","CDF_MEANING","CKI"
"29223","CERNER<SNMCT","CKI.CODEVALUE!2570188280"
"29223","CERNER=CPT4","CKI.CODEVALUE!2160697115"
"29223","CERNER=HCPCS","CKI.CODEVALUE!2570192024"
"29223","CERNER=HL7","CKI.CODEVALUE!4115352728"
"29223","CERNER=LOINC","CKI.CODEVALUE!4044109"
"29223","CERNER=NCI","CKI.CODEVALUE!4102832034"
"29223","CERNER=NICIP","CKI.CODEVALUE!4106264289"
"29223","CERNER=SNMCT","CKI.CODEVALUE!4044110"
"29223","CERNER=UCUM","CKI.CODEVALUE!4105879769"
"29223","CERNER=UNII","CKI.CODEVALUE!4102832036"
"29223","CERNER>CPT4","CKI.CODEVALUE!4115362748"
"29223","CERNER>HCPCS","CKI.CODEVALUE!4115369254"
"29223","CERNER>I10CM","CKI.CODEVALUE!4115557757"
"29223","CERNER>LOINC","CKI.CODEVALUE!4102433468"
"29223","CERNER>SNMCT","CKI.CODEVALUE!4102832035"
"29223","CERNER-CPT4","CKI.CODEVALUE!2160697116"
"29223","CERNER-I10CM","CKI.CODEVALUE!4110884854"
"29223","CERNER-LOINC","CKI.CODEVALUE!2160697113"
"29223","CERNER-SNMCT","CKI.CODEVALUE!2160697114"
"29223","CERN-I10-SCT","CKI.CODEVALUE!4105322164"
"29223","CERN-PHINVS","CKI.CODEVALUE!4113875394"
"29223","CERN-SCT=I10","CKI.CODEVALUE!4113926079"
"29223","CERN-SCT-I10","CKI.CODEVALUE!4105322163"
"29223","CIE9MC~C10ES","CKI.CODEVALUE!4114156346"
"29223","CIE9MC=C10ES","CKI.CODEVALUE!4114156345"
"29223","CIE9MC>C10ES","CKI.CODEVALUE!4114156347"
"29223","CPT4~ASA","CKI.CODEVALUE!4112640275"
"29223","CPT4=ASA","CKI.CODEVALUE!4112640274"
"29223","CPT4=SCT","CKI.CODEVALUE!2160697119"
"29223","CPT4->SCT","CKI.CODEVALUE!2160697118"
"29223","CVX=MULDRUG","CKI.CODEVALUE!4114295789"
"29223","CVX=MULTUM","CKI.CODEVALUE!4105880083"
"29223","CVX=NDC","CKI.CODEVALUE!4115393322"
"29223","DSM5~ICD10","CKI.CODEVALUE!4110388581"
"29223","DSM5~ICD9","CKI.CODEVALUE!4110388579"
"29223","DSM5=ICD10","CKI.CODEVALUE!4110388580"
"29223","DSM5=ICD9","CKI.CODEVALUE!4110388578"
"29223","DSM5=SNMCT","CKI.CODEVALUE!4110388582"
"29223","DSM5-CA~ICD9","CKI.CODEVALUE!4110263420"
"29223","DSM5-CA=ICD9","CKI.CODEVALUE!4110263419"
"29223","EAPG=CPT4","CKI.CODEVALUE!4200097021"
"29223","EAPG=HCPCS","CKI.CODEVALUE!4200097020"
"29223","HLI.PFT=ICD9","CKI.CODEVALUE!4102617639"
"29223","HLI.PFT=SCT","CKI.CODEVALUE!4102617640"
"29223","HPO=SNMCT","CKI.CODEVALUE!4117065910"
"29223","I10PCS~ICD9","CKI.CODEVALUE!4105757207"
"29223","I10PCS=ICD9","CKI.CODEVALUE!4105757208"
"29223","ICD10~ICD9","CKI.CODEVALUE!4102473776"
"29223","ICD10=ICD9","CKI.CODEVALUE!4102473775"
"29223","ICD10=MULDCI","CKI.CODEVALUE!4117294672"
"29223","ICD10=SCT","CKI.CODEVALUE!4109850944"
"29223","ICD10CM~IMO","CKI.CODEVALUE!4108526246"
"29223","ICD10CM=IMO","CKI.CODEVALUE!4107935340"
"29223","ICD10CM=PFT","CKI.CODEVALUE!4108164659"
"29223","ICD9~I10PCS","CKI.CODEVALUE!4105757225"
"29223","ICD9~ICD10","CKI.CODEVALUE!4102473778"
"29223","ICD9=HLI.PFT","CKI.CODEVALUE!4102993475"
"29223","ICD9=I10PCS","CKI.CODEVALUE!4105757224"
"29223","ICD9=ICD10","CKI.CODEVALUE!4102473777"
"29223","ICD9=IMO","CKI.CODEVALUE!4107702476"
"29223","ICD9=MAYO","CKI.CODEVALUE!4109222339"
"29223","ICD9CM~IMO","CKI.CODEVALUE!4108526247"
"29223","ICD9CM=SCT","CKI.CODEVALUE!4108640151"
"29223","ICD9CM->SCT","CKI.CODEVALUE!3980362"
"29223","ICD9CM-SCT","CKI.CODEVALUE!3980363"
"29223","IMO<SNMCT","CKI.CODEVALUE!4101768561"
"29223","IMO=ICD10CA","CKI.CODEVALUE!4107769972"
"29223","IMO=ICD10CM","CKI.CODEVALUE!4103647174"
"29223","IMO=ICD10WHO","CKI.CODEVALUE!4117720297"
"29223","IMO=ICD9","CKI.CODEVALUE!4101768559"
"29223","IMO=SCT","CKI.CODEVALUE!4104075349"
"29223","IMO=SNMCT","CKI.CODEVALUE!4101768560"
"29223","IMO>SNMCT","CKI.CODEVALUE!4101768562"
"29223","IMOAM=ICD10","CKI.CODEVALUE!4113681027"
"29223","IMOAU=I10AM","CKI.CODEVALUE!4116079976"
"29223","IMOAU=I10ND","CKI.CODEVALUE!4116079977"
"29223","IMOAU=I10VD","CKI.CODEVALUE!4116079978"
"29223","IMOAU=SNMCT","CKI.CODEVALUE!4116079979"
"29223","IMODSM5=I10","CKI.CODEVALUE!4114205768"
"29223","IMODSM5=ICD9","CKI.CODEVALUE!4114205770"
"29223","IMODSM5=SCT","CKI.CODEVALUE!4114205769"
"29223","IMO-SNMCT","CKI.CODEVALUE!4101768563"
"29223","INEGI=CIE-10","CKI.CODEVALUE!4109361763"
"29223","IS-A","CKI.CODEVALUE!2160004014"
"29223","LOINC=CERNER","CKI.CODEVALUE!4102473713"
"29223","LOINC>CERNER","CKI.CODEVALUE!4102438828"
"29223","MALGC=NDFRT","CKI.CODEVALUE!4115918691"
"29223","MAYO~ICD10CM","CKI.CODEVALUE!4106857269"
"29223","MAYO~ICD9","CKI.CODEVALUE!4106857270"
"29223","MAYO~SNMCT","CKI.CODEVALUE!4105320102"
"29223","MAYO=ICD10CM","CKI.CODEVALUE!4105320100"
"29223","MAYO=ICD9","CKI.CODEVALUE!4105320101"
"29223","MAYO=SNMCT","CKI.CODEVALUE!4106857268"
"29223","MULALGC=NTA","CKI.CODEVALUE!4115072951"
"29223","MULALGC=UKSN","CKI.CODEVALUE!4117253331"
"29223","MULDCI=ICD10","CKI.CODEVALUE!4117294671"
"29223","MULDRUG=CVX","CKI.CODEVALUE!4114289130"
"29223","MULDRUG=NTA","CKI.CODEVALUE!4114290680"
"29223","MULDRUG=RXN","CKI.CODEVALUE!4102759235"
"29223","MULDRUG=UKSN","CKI.CODEVALUE!4117253326"
"29223","MULMMDC=UKSN","CKI.CODEVALUE!4117253613"
"29223","MULTUM=CVX","CKI.CODEVALUE!4105880106"
"29223","MULTUM=NTA","CKI.CODEVALUE!4106233565"
"29223","MULTUM=RXN","CKI.CODEVALUE!4101799623"
"29223","MULTUM=UKSN","CKI.CODEVALUE!4117259158"
"29223","NANDA=SCT","CKI.CODEVALUE!3864355"
"29223","NCI=CERNER","CKI.CODEVALUE!4105204001"
"29223","NDC=CVX","CKI.CODEVALUE!4115393349"
"29223","NDFRT=MALGC","CKI.CODEVALUE!4115918690"
"29223","NIC=SCT","CKI.CODEVALUE!3864356"
"29223","NIC>SCT","CKI.CODEVALUE!3864357"
"29223","NICIP=OPCS4","CKI.CODEVALUE!4106264288"
"29223","NICIP=SNMCT","CKI.CODEVALUE!4106264287"
"29223","NTA=MULALGC","CKI.CODEVALUE!4115072952"
"29223","NTA=MULDRUG","CKI.CODEVALUE!4114295788"
"29223","NTA=MULTUM","CKI.CODEVALUE!4106233566"
"29223","PFT=ICD10CM","CKI.CODEVALUE!4107442082"
"29223","RXN=MULDRUG","CKI.CODEVALUE!4102759234"
"29223","RXN=MULTUM","CKI.CODEVALUE!4102514971"
"29223","SCT<CIE9MC","CKI.CODEVALUE!4100417985"
"29223","SCT<ICD9CM","CKI.CODEVALUE!3250740"
"29223","SCT=AEDIAG","CKI.CODEVALUE!4104447800"
"29223","SCT=CIE9MC","CKI.CODEVALUE!4100417984"
"29223","SCT=HLI.PFT","CKI.CODEVALUE!4102993476"
"29223","SCT=ICD10CM","CKI.CODEVALUE!4104641397"
"29223","SCT=ICD10WHO","CKI.CODEVALUE!2570057763"
"29223","SCT=ICD9CM","CKI.CODEVALUE!3250741"
"29223","SCT=OPCS4","CKI.CODEVALUE!2570057762"
"29223","SCT>CIE9MC","CKI.CODEVALUE!4100417983"
"29223","SCT>ICD9CM","CKI.CODEVALUE!3250742"
"29223","SCT-CPT","CKI.CODEVALUE!2160697117"
"29223","SCT-ICD9CM","CKI.CODEVALUE!3250739"
"29223","SNMCT=IMO","CKI.CODEVALUE!4107702477"
"29223","SNOMED~IMO","CKI.CODEVALUE!4108526248"
"29223","SUS~CID10-BR","CKI.CODEVALUE!4110596556"
"29223","UCUM=CERNER","CKI.CODEVALUE!4105944101"
"29223","UKSN=MULALGC","CKI.CODEVALUE!4117257279"
"29223","UKSN=MULDRUG","CKI.CODEVALUE!4117253332"
"29223","UKSN=MULMMDC","CKI.CODEVALUE!4117259173"
"29223","UKSN=MULTUM","CKI.CODEVALUE!4117253338"
"29223","VEMD~AMND","CKI.CODEVALUE!4110185335"
"29242","ACIDBASE","CKI.CODEVALUE!12606475"
"29242","ACUTE-MI","CKI.CODEVALUE!3164064"
"29242","AIROBSTRX","CKI.CODEVALUE!3164065"
"29242","ALLERGY","CKI.CODEVALUE!3164066"
"29242","AMI_ANT","CKI.CODEVALUE!12606476"
"29242","AMI_INFLAT","CKI.CODEVALUE!12606477"
"29242","AMI_NONQ","CKI.CODEVALUE!12606478"
"29242","AMI_OTHER","CKI.CODEVALUE!12606479"
"29242","AORTA-DIS","CKI.CODEVALUE!3164067"
"29242","ASP-PNEUM","CKI.CODEVALUE!3164068"
"29242","ASTHMA","CKI.CODEVALUE!3164069"
"29242","BACPNEUM","CKI.CODEVALUE!3164070"
"29242","BONMARTRAN","CKI.CODEVALUE!3164071"
"29242","BURN","CKI.CODEVALUE!3164072"
"29242","CARDARR","CKI.CODEVALUE!3164073"
"29242","CARDARREST","CKI.CODEVALUE!3164073"
"29242","CARDIOMY","CKI.CODEVALUE!3164074"
"29242","CARDISHOCK","CKI.CODEVALUE!3164075"
"29242","CHESTPAIN","CKI.CODEVALUE!12606480"
"29242","CHF","CKI.CODEVALUE!3164076"
"29242","COAG/PENIA","CKI.CODEVALUE!3164077"
"29242","COMA-M/UNK","CKI.CODEVALUE!3164078"
"29242","COPD","CKI.CODEVALUE!3164079"
"29242","CV-OTHER","CKI.CODEVALUE!3164080"
"29242","DIAB-KETO","CKI.CODEVALUE!3164081"
"29242","DRUG-OD","CKI.CODEVALUE!3164082"
"29242","DRUGTOXIC","CKI.CODEVALUE!12606481"
"29242","GEN-OTHER","CKI.CODEVALUE!3164083"
"29242","GI-BLEED","CKI.CODEVALUE!3164084"
"29242","GI-DIVERT","CKI.CODEVALUE!3164085"
"29242","GI-INFLAM","CKI.CODEVALUE!3164086"
"29242","GI-NEOP","CKI.CODEVALUE!3164087"
"29242","GI-OBSTR","CKI.CODEVALUE!3164088"
"29242","GI-OTHER","CKI.CODEVALUE!3164089"
"29242","GI-PERFOR","CKI.CODEVALUE!3164090"
"29242","GI-VARICES","CKI.CODEVALUE!3164091"
"29242","GI-VASC","CKI.CODEVALUE!3164092"
"29242","HEADTRAUMA","CKI.CODEVALUE!3164093"
"29242","HEARTRAN","CKI.CODEVALUE!3164094"
"29242","HEMAT-MISC","CKI.CODEVALUE!3164095"
"29242","HEMORRHAGE","CKI.CODEVALUE!12606482"
"29242","HEPAT-FAIL","CKI.CODEVALUE!3164096"
"29242","HRTLNGTRAN","CKI.CODEVALUE!3164097"
"29242","HYPERT","CKI.CODEVALUE!3164098"
"29242","HYPERTENS","CKI.CODEVALUE!3164098"
"29242","HYPOVOLEM","CKI.CODEVALUE!12606483"
"29242","ICH","CKI.CODEVALUE!3164099"
"29242","KIDNEYTRAN","CKI.CODEVALUE!3164100"
"29242","KIDPANTRAN","CKI.CODEVALUE!3164101"
"29242","LIVERTRAN","CKI.CODEVALUE!3164102"
"29242","LIVSMBTRAN","CKI.CODEVALUE!3164103"
"29242","LUNGSTRAN","CKI.CODEVALUE!3164105"
"29242","LUNGTRAN","CKI.CODEVALUE!3164106"
"29242","METAB-MISC","CKI.CODEVALUE!3164107"
"29242","MULTRAUMA","CKI.CODEVALUE!3164108"
"29242","NEURMUSDIS","CKI.CODEVALUE!3164110"
"29242","NEURO-INFX","CKI.CODEVALUE!3164111"
"29242","NEURO-NEO","CKI.CODEVALUE!3164112"
"29242","NEUR-OTHER","CKI.CODEVALUE!3164109"
"29242","OLD-CABG","CKI.CODEVALUE!3164113"
"29242","OLD-CABG/O","CKI.CODEVALUE!3164114"
"29242","OLD-CABGRE","CKI.CODEVALUE!3164115"
"29242","OTHTRANS","CKI.CODEVALUE!3164116"
"29242","PANCRE","CKI.CODEVALUE!3164117"
"29242","PANCRETRAN","CKI.CODEVALUE!3164118"
"29242","PARA-PNEUM","CKI.CODEVALUE!3164119"
"29242","PERITOHEM","CKI.CODEVALUE!12606484"
"29242","PLEUREFFUS","CKI.CODEVALUE!12606485"
"29242","PRE-ECLA","CKI.CODEVALUE!3164120"
"29242","PULEDEMA","CKI.CODEVALUE!3164121"
"29242","PULEMBOLUS","CKI.CODEVALUE!3164122"
"29242","PVD","CKI.CODEVALUE!3164123"
"29242","REN-OTHER","CKI.CODEVALUE!3164124"
"29242","RESLUNGDIS","CKI.CODEVALUE!12606486"
"29242","RESPARREST","CKI.CODEVALUE!3164126"
"29242","RESPCANCER","CKI.CODEVALUE!3164127"
"29242","RESP-OTHER","CKI.CODEVALUE!3164125"
"29242","RHYTHM","CKI.CODEVALUE!3164128"
"29242","RHYTHM-DIS","CKI.CODEVALUE!3164128"
"29242","RULEOUT-MI","CKI.CODEVALUE!3164129"
"29242","SAGRAFT","CKI.CODEVALUE!12606488"
"29242","SAH","CKI.CODEVALUE!3164180"
"29242","SAMPUTATE","CKI.CODEVALUE!12606487"
"29242","S-AOR/LEAK","CKI.CODEVALUE!3164130"
"29242","S-AORT/RUP","CKI.CODEVALUE!3164131"
"29242","S-BMTRANSP","CKI.CODEVALUE!3164132"
"29242","S-CABG","CKI.CODEVALUE!3164133"
"29242","SCABGOTH","CKI.CODEVALUE!12606490"
"29242","SCABGVALV","CKI.CODEVALUE!12606489"
"29242","S-CALAR/OR","CKI.CODEVALUE!3164134"
"29242","S-CARDCATH","CKI.CODEVALUE!3164135"
"29242","S-CAROTID","CKI.CODEVALUE!3164136"
"29242","S-CVOTHER","CKI.CODEVALUE!3164137"
"29242","SEIZURE","CKI.CODEVALUE!3164181"
"29242","S-ELDERLY","CKI.CODEVALUE!3164138"
"29242","SEPSIS","CKI.CODEVALUE!3164182"
"29242","SEPSISCUT","CKI.CODEVALUE!12606492"
"29242","SEPSISGI","CKI.CODEVALUE!12606491"
"29242","SEPSISOTH","CKI.CODEVALUE!12606493"
"29242","SEPSISPULM","CKI.CODEVALUE!12606494"
"29242","SEPSISUNK","CKI.CODEVALUE!12606495"
"29242","SEPSIS-UTI","CKI.CODEVALUE!3164183"
"29242","SEPTICUT","CKI.CODEVALUE!3164183"
"29242","S-FEM/AORT","CKI.CODEVALUE!3164139"
"29242","S-FEMBYP","CKI.CODEVALUE!3164140"
"29242","SFEMPGRAF","CKI.CODEVALUE!12606496"
"29242","S-GIABCES","CKI.CODEVALUE!3164141"
"29242","S-GIBLEED","CKI.CODEVALUE!3164142"
"29242","S-GICANCER","CKI.CODEVALUE!3164143"
"29242","S-GICHOLEY","CKI.CODEVALUE!3164144"
"29242","S-GIINFLAM","CKI.CODEVALUE!3164145"
"29242","S-GIOBSTRX","CKI.CODEVALUE!3164146"
"29242","S-GIOTHER","CKI.CODEVALUE!3164147"
"29242","S-GIPERF","CKI.CODEVALUE!3164148"
"29242","S-GIVASC","CKI.CODEVALUE!3164149"
"29242","S-HEADTRAU","CKI.CODEVALUE!3164150"
"29242","S-HEARTRAN","CKI.CODEVALUE!3164151"
"29242","S-HTLNTRAN","CKI.CODEVALUE!3164152"
"29242","S-ICH","CKI.CODEVALUE!3164153"
"29242","S-KPTRANSP","CKI.CODEVALUE!3164154"
"29242","S-LAMINECT","CKI.CODEVALUE!3164155"
"29242","S-LIVTRANS","CKI.CODEVALUE!3164156"
"29242","SLUNG","CKI.CODEVALUE!12606497"
"29242","S-LUNGSTR","CKI.CODEVALUE!3164157"
"29242","S-LUNGTR","CKI.CODEVALUE!3164158"
"29242","S-LVSBTRAN","CKI.CODEVALUE!3164159"
"29242","SMBOWLTRAN","CKI.CODEVALUE!3164184"
"29242","S-MULTRAUM","CKI.CODEVALUE!3164160"
"29242","S-NEUOTHER","CKI.CODEVALUE!3164161"
"29242","S-NEURONEO","CKI.CODEVALUE!3164162"
"29242","S-OBG/HYST","CKI.CODEVALUE!3164163"
"29242","S-OTHTRANS","CKI.CODEVALUE!3164164"
"29242","S-P/ISCHEM","CKI.CODEVALUE!3164165"
"29242","S-PANCRE","CKI.CODEVALUE!3164166"
"29242","S-PANTRAN","CKI.CODEVALUE!3164167"
"29242","S-PERITON","CKI.CODEVALUE!3164168"
"29242","S-RENALCA","CKI.CODEVALUE!3164169"
"29242","S-RENOTHER","CKI.CODEVALUE!3164170"
"29242","S-RENTRAN","CKI.CODEVALUE!3164171"
"29242","S-RESOTHER","CKI.CODEVALUE!3164172"
"29242","S-RESPCANC","CKI.CODEVALUE!3164173"
"29242","S-RESPINFX","CKI.CODEVALUE!3164174"
"29242","S-SAH","CKI.CODEVALUE!3164175"
"29242","S-SBTRANSP","CKI.CODEVALUE!3164176"
"29242","S-SDH","CKI.CODEVALUE!3164177"
"29242","STRAUMEXT","CKI.CODEVALUE!12606498"
"29242","STRHDONLY","CKI.CODEVALUE!12606499"
"29242","STROKE","CKI.CODEVALUE!3164185"
"29242","S-VALVE","CKI.CODEVALUE!3164178"
"29242","S-VHDCABG","CKI.CODEVALUE!3164179"
"29242","TRAUMCHSP","CKI.CODEVALUE!12606502"
"29242","TRAUMSPINE","CKI.CODEVALUE!12606501"
"29242","TRHEADEXF","CKI.CODEVALUE!12606503"
"29242","TRHEADMULT","CKI.CODEVALUE!12606504"
"29242","TRHEADONLY","CKI.CODEVALUE!12606500"
"29242","UNSTAANG","CKI.CODEVALUE!3164186"
"29242","VIRALPNEUM","CKI.CODEVALUE!3164187"
"29244","BCELL_LIMIT","CKI.CODEVALUE!4048419"
"29244","COLL_DT_MTHS","CKI.CODEVALUE!4048423"
"29244","COLL_DT_YRS","CKI.CODEVALUE!4048422"
"29244","DILUTION","CKI.CODEVALUE!4048416"
"29244","FLAGGED","CKI.CODEVALUE!4048424"
"29244","IN_STORAGE","CKI.CODEVALUE!4048425"
"29244","METHODOLOGY","CKI.CODEVALUE!4048415"
"29244","OD_LIMIT","CKI.CODEVALUE!4048420"
"29244","ODR_LIMIT","CKI.CODEVALUE!4048421"
"29244","ORDER","CKI.CODEVALUE!3163179"
"29244","QUEREVIEW","CKI.CODEVALUE!3163180"
"29244","REACTION","CKI.CODEVALUE!4048414"
"29244","TCELL_LIMIT","CKI.CODEVALUE!4048417"
"29281","CMS1500","CKI.CODEVALUE!723874977"
"29281","NY1500","CKI.CODEVALUE!4004411"
"29320","ACCOUNT","CKI.CODEVALUE!3477217"
"29320","ADJUSTMENT","CKI.CODEVALUE!3290538"
"29320","APREFUND","CKI.CODEVALUE!4088407"
"29320","BALANCE","CKI.CODEVALUE!4052372"
"29320","BILL_ENTITY","CKI.CODEVALUE!4201481454"
"29320","CHARGE","CKI.CODEVALUE!3290536"
"29320","CLAIM","CKI.CODEVALUE!3165679"
"29320","CLAIMSTATUS","CKI.CODEVALUE!3976388"
"29320","CLIENT","CKI.CODEVALUE!3455394"
"29320","CLIENTACCT","CKI.CODEVALUE!4200042075"
"29320","ENCOUNTER","CKI.CODEVALUE!4200139675"
"29320","ENROLLMENT","CKI.CODEVALUE!4201569329"
"29320","GENERALAR","CKI.CODEVALUE!3455392"
"29320","IMAGE","CKI.CODEVALUE!3551350"
"29320","INSURANCE","CKI.CODEVALUE!3455393"
"29320","INVOICE","CKI.CODEVALUE!4200034736"
"29320","PAYMENT","CKI.CODEVALUE!3290537"
"29320","PERSON","CKI.CODEVALUE!4200803744"
"29320","PFTENCNTR","CKI.CODEVALUE!3170691"
"29320","PFTWORKITEM","CKI.CODEVALUE!4201119592"
"29320","REFERRAL","CKI.CODEVALUE!4201135857"
"29320","SCHEVENT","CKI.CODEVALUE!4201135136"
"29320","SELFPAY","CKI.CODEVALUE!3468406"
"29320","TENANT","CKI.CODEVALUE!4201484746"
"29320","TRANS BATCH","CKI.CODEVALUE!3167181"
"29320","UMDAP","CKI.CODEVALUE!4218617"
"29320","WORKFLOW","CKI.CODEVALUE!4201567282"
"29321","ACTIVEGENAR","CKI.CODEVALUE!3477274"
"29321","ATRISKCLAIM","CKI.CODEVALUE!3477275"
"29321","BADDEBT","CKI.CODEVALUE!3477276"
"29321","BATCHPROCESS","CKI.CODEVALUE!3290563"
"29321","CODEUPT","CKI.CODEVALUE!3551596"
"29321","COMPLETE","CKI.CODEVALUE!3477277"
"29321","CONTVAR","CKI.CODEVALUE!2160060001"
"29321","CRDTBALCLAIM","CKI.CODEVALUE!4064348"
"29321","CREDITBAL","CKI.CODEVALUE!2160838029"
"29321","CREDITBALINV","CKI.CODEVALUE!3477278"
"29321","DEMOMODS","CKI.CODEVALUE!3380149"
"29321","DNRTBILL","CKI.CODEVALUE!3477279"
"29321","DNRTBILLSP","CKI.CODEVALUE!4218606"
"29321","DXASSOCREVW","CKI.CODEVALUE!3865508"
"29321","EDITFAILURE","CKI.CODEVALUE!4384794"
"29321","ENCNTRCMB","CKI.CODEVALUE!3551595"
"29321","EOBVARIANCE","CKI.CODEVALUE!4200034737"
"29321","GENECLAIM","CKI.CODEVALUE!3477280"
"29321","GENESTMT","CKI.CODEVALUE!723883499"
"29321","GOODSTANDINV","CKI.CODEVALUE!3482200"
"29321","GOODSTASELFP","CKI.CODEVALUE!3477281"
"29321","IMAGEREVIEW","CKI.CODEVALUE!3551491"
"29321","INCOLL","CKI.CODEVALUE!3170694"
"29321","INCOLLPREVW","CKI.CODEVALUE!3170695"
"29321","INHOUSE","CKI.CODEVALUE!3477282"
"29321","INHOUSESP","CKI.CODEVALUE!4218605"
"29321","INPRECOLL","CKI.CODEVALUE!3189260"
"29321","ISSUERESOLUT","CKI.CODEVALUE!4200091526"
"29321","LATECHRGREV","CKI.CODEVALUE!3235373"
"29321","MANUALREVIEW","CKI.CODEVALUE!3171155"
"29321","NOASSIGN","CKI.CODEVALUE!3482199"
"29321","OVERPAID","CKI.CODEVALUE!3171153"
"29321","PASTDUE","CKI.CODEVALUE!3165678"
"29321","PASTDUEINV","CKI.CODEVALUE!3477283"
"29321","PASTDUESP","CKI.CODEVALUE!3477284"
"29321","PENDAPPEAL","CKI.CODEVALUE!4201076894"
"29321","PENDINGREV","CKI.CODEVALUE!3217853"
"29321","PENDMANREV","CKI.CODEVALUE!4200091538"
"29321","PENDREMCLAIM","CKI.CODEVALUE!3477285"
"29321","PENEDITCLAIM","CKI.CODEVALUE!3477286"
"29321","PREREG","CKI.CODEVALUE!3477287"
"29321","PREREGSP","CKI.CODEVALUE!4218608"
"29321","READYSUBMIT","CKI.CODEVALUE!4200094063"
"29321","READYTOBILL","CKI.CODEVALUE!3477288"
"29321","READYTOBILLS","CKI.CODEVALUE!4218607"
"29321","REFERRAL","CKI.CODEVALUE!3551605"
"29321","REJECTED837","CKI.CODEVALUE!4200013195"
"29321","REPORTREADY","CKI.CODEVALUE!3167288"
"29321","SPCREDBAL","CKI.CODEVALUE!3477289"
"29321","SUBMITTED","CKI.CODEVALUE!723883500"
"29321","TBATCHAPPROV","CKI.CODEVALUE!3551706"
"29321","TBATCHREVIEW","CKI.CODEVALUE!3756234"
"29321","TECHDENIAL","CKI.CODEVALUE!3334788"
"29321","TRANS ERROR","CKI.CODEVALUE!3167182"
"29321","TRANSOOB","CKI.CODEVALUE!3756336"
"29321","UNASSIGNDINS","CKI.CODEVALUE!4200034738"
"29321","UNASSIGNED","CKI.CODEVALUE!3482165"
"29321","UNASSINDSP","CKI.CODEVALUE!4200034739"
"29321","UNBILLINVOIC","CKI.CODEVALUE!3477293"
"29321","UNDERPAID","CKI.CODEVALUE!3171154"
"29321","VARIANCE","CKI.CODEVALUE!3477292"
"29322","ADJCHRGDOL","CKI.CODEVALUE!3290515"
"29322","ADJCHRGPER","CKI.CODEVALUE!3290516"
"29322","ADJCHRGWO","CKI.CODEVALUE!3290517"
"29322","ADJCLAIMDOL","CKI.CODEVALUE!3290518"
"29322","ADJCLAIMPER","CKI.CODEVALUE!3290519"
"29322","ADJCLAIMWO","CKI.CODEVALUE!3290520"
"29322","ADJCREATED","CKI.CODEVALUE!4201481448"
"29322","ADJENCNTRDOL","CKI.CODEVALUE!3260268"
"29322","ADJENCNTRPER","CKI.CODEVALUE!3290513"
"29322","ADJENCNTRWO","CKI.CODEVALUE!3290514"
"29322","ADJPOSTED","CKI.CODEVALUE!4200085004"
"29322","ADJUSTMENT","CKI.CODEVALUE!3180278"
"29322","AGENCYHPADD","CKI.CODEVALUE!4201697831"
"29322","APLYACTIONCD","CKI.CODEVALUE!4200085002"
"29322","APPLYCMMTCHG","CKI.CODEVALUE!3260269"
"29322","APPLYCMMTCLM","CKI.CODEVALUE!3335191"
"29322","APPLYCMMTETR","CKI.CODEVALUE!3335192"
"29322","APPLYCMTCHG","CKI.CODEVALUE!3380182"
"29322","APPLYHOLD","CKI.CODEVALUE!4200084999"
"29322","APPTCANCEL","CKI.CODEVALUE!4201126910"
"29322","APPTCHKDIN","CKI.CODEVALUE!4201099252"
"29322","APPTCHKDOUT","CKI.CODEVALUE!4201126909"
"29322","APPTCONFIRMD","CKI.CODEVALUE!4201079700"
"29322","APPTMOUTCOME","CKI.CODEVALUE!4201439993"
"29322","APPTNOSHOW","CKI.CODEVALUE!4201126912"
"29322","APPTRESCHED","CKI.CODEVALUE!4201126911"
"29322","APPTUCANCEL","CKI.CODEVALUE!4201425105"
"29322","APPTUCHKOUT","CKI.CODEVALUE!4201593598"
"29322","APPTUNOSHOW","CKI.CODEVALUE!4201425106"
"29322","APRFNDCANCEL","CKI.CODEVALUE!4201423573"
"29322","APRFNDCREAT","CKI.CODEVALUE!4201413376"
"29322","APRFNDENIED","CKI.CODEVALUE!4201432076"
"29322","ASSIGNHOLD","CKI.CODEVALUE!3260270"
"29322","ASSIGNSUSP","CKI.CODEVALUE!3260271"
"29322","BALANCEROLL","CKI.CODEVALUE!4200085006"
"29322","BALASSOCREV","CKI.CODEVALUE!4201391440"
"29322","BALCREATED","CKI.CODEVALUE!4200085003"
"29322","BALROLLTOSP","CKI.CODEVALUE!4201495105"
"29322","BATCH APPROV","CKI.CODEVALUE!3551707"
"29322","BATCH APPRVD","CKI.CODEVALUE!3756241"
"29322","BATCH ERR","CKI.CODEVALUE!3167287"
"29322","BATCH ERRCR","CKI.CODEVALUE!3170011"
"29322","BATCH POST","CKI.CODEVALUE!3756239"
"29322","BATCH REQREV","CKI.CODEVALUE!3756238"
"29322","BATCH SUBMIT","CKI.CODEVALUE!3756240"
"29322","BCSTABASEWF","CKI.CODEVALUE!3482505"
"29322","CALCADJPOST","CKI.CODEVALUE!4201584396"
"29322","CANCELLED","CKI.CODEVALUE!3165673"
"29322","CHARGEEVENT","CKI.CODEVALUE!4200831925"
"29322","CHNGDUNLVL","CKI.CODEVALUE!3260272"
"29322","CLMEDITFAIL","CKI.CODEVALUE!4201394165"
"29322","CLMGENERATED","CKI.CODEVALUE!4201478585"
"29322","CMERRORREC","CKI.CODEVALUE!4201119972"
